sampling_time,FGSLDC1,FGSLDC2,FGSLDC3,FGSLDIC4,FGSLDNC4,FGSLDIC5,FGSLDNC5,FGSLDC6,FGSLDCO2,FGSLDH2S,FGSLDN2,FI021M,FICA012,QICA017,FI005,LIA001,LICA004,PDI001,QT001GCIU,TDIA014,TI001,TI003,TI017,TI019,TI021,TI022,TI038,TICA039,TICA040
2021-02-01 00:00:00.000,62.5154,7.78263,4.34612,0.975821,1.10503,0.181817,0.297806,0.205455,20.7479,0.002488,1.83955,17247,226.749,0.000710869,12396.3,62.0363,58.1426,582.492,13.4351,0.0235634,78.1036,79.9292,70.919,163.238,169.137,80.1817,157.142,85.1116,152.854
2021-02-01 00:01:00.000,62.5154,7.78263,4.34612,0.975821,1.10503,0.181817,0.297806,0.205455,20.7479,0.002488,1.83955,17244.2,225.131,0.000710869,12445.5,61.5375,58.1583,582.347,13.4351,0.0284386,78.1239,79.9827,70.8452,163.275,169.122,80.2009,157.125,85.1275,152.878
2021-02-01 00:02:00.000,62.5358,7.78426,4.36632,0.971361,1.10219,0.181797,0.298728,0.205025,20.7115,0.002512,1.84055,17233.8,223.535,0.000710869,12434.5,62.0613,58.1262,582.824,13.4351,0.0259171,78.1378,80.0122,70.7246,163.275,169.139,80.2351,157.14,85.1595,152.889
2021-02-01 00:03:00.000,62.5358,7.78426,4.36632,0.971361,1.10219,0.181797,0.298728,0.205025,20.7115,0.002512,1.84055,17264.7,222.534,0.000691282,12423.2,62.0387,58.1915,582.542,13.4351,0.00798798,78.1502,80.0372,70.6414,163.257,169.152,80.2391,157.153,85.2181,152.919
2021-02-01 00:04:00.000,62.5358,7.78426,4.36632,0.971361,1.10219,0.181797,0.298728,0.205025,20.7115,0.002512,1.84055,17265.5,222.542,0.000691282,12408,61.7389,58.1922,583.451,13.4351,0.00692749,78.1521,80.0373,70.5663,163.275,169.179,80.2401,157.164,85.2636,152.92
2021-02-01 00:05:00.000,62.5358,7.78426,4.36632,0.971361,1.10219,0.181797,0.298728,0.205025,20.7115,0.002512,1.84055,17277.1,223.541,0.000691282,12443.5,61.4599,57.9743,583.611,13.4351,0.0182266,78.1525,80.0502,70.4684,163.287,169.179,80.2277,157.191,85.2697,152.968
2021-02-01 00:06:00.000,62.498,7.79954,4.35717,0.975666,1.10321,0.182638,0.299286,0.204623,20.7577,0.002462,1.81972,17278.7,222.71,0.000678719,12389.5,61.5223,58.0049,583.873,13.4351,0.00833511,78.1731,80.0903,70.3407,163.291,169.193,80.2557,157.182,85.3233,153.009
2021-02-01 00:07:00.000,62.498,7.79954,4.35717,0.975666,1.10321,0.182638,0.299286,0.204623,20.7577,0.002462,1.81972,17258.1,225.852,0.000678719,12381,61.74,58.0687,584.178,13.4351,-0.00400543,78.1944,80.0647,70.2579,163.344,169.204,80.2824,157.188,85.3231,153.026
2021-02-01 00:08:00.000,62.498,7.79954,4.35717,0.975666,1.10321,0.182638,0.299286,0.204623,20.7577,0.002462,1.81972,17292.2,226.111,0.000678719,12393.5,62.0028,57.9811,584.824,13.4351,0.0161209,78.2012,80.0623,70.1746,163.385,169.226,80.282,157.192,85.3422,153.027
2021-02-01 00:09:00.000,62.498,7.79954,4.35717,0.975666,1.10321,0.182638,0.299286,0.204623,20.7577,0.002462,1.81972,17294.2,228.145,0.00065316,12439.5,61.714,58.1665,584.94,13.4607,0.00858307,78.2162,80.0748,70.1415,163.435,169.245,80.2986,157.208,85.3712,153.012
2021-02-01 00:10:00.000,62.5757,7.78892,4.36467,0.967465,1.10188,0.182856,0.298993,0.205494,20.6805,0.00246,1.83099,17258.2,228.534,0.00065316,12449.4,62.2597,58.2214,584.667,13.4598,0.0151558,78.2226,80.0695,70.1203,163.422,169.28,80.2746,157.2,85.3992,152.984
2021-02-01 00:11:00.000,62.5757,7.78892,4.36467,0.967465,1.10188,0.182856,0.298993,0.205494,20.6805,0.00246,1.83099,17335,230.732,0.00065316,12507.6,62.0355,58.3489,584.837,13.4607,0.00531769,78.2198,80.0715,70.0866,163.422,169.28,80.2815,157.219,85.4661,152.941
2021-02-01 00:12:00.000,62.5757,7.78892,4.36467,0.967465,1.10188,0.182856,0.298993,0.205494,20.6805,0.00246,1.83099,17266.4,232.059,0.000631877,12593.4,62.4797,58.4489,584.714,13.4607,0.000617981,78.223,80.0868,70.0762,163.43,169.3,80.3025,157.212,85.489,152.913
2021-02-01 00:13:00.000,62.5757,7.78892,4.36467,0.967465,1.10188,0.182856,0.298993,0.205494,20.6805,0.00246,1.83099,17290.3,233.378,0.000631877,12744.4,62.3752,58.6386,585.011,13.4598,0.0170479,78.2463,80.0854,70.0609,163.443,169.313,80.3148,157.238,85.5373,152.894
2021-02-01 00:14:00.000,62.5549,7.78004,4.34911,0.974798,1.10151,0.182716,0.299566,0.205296,20.672,0.002464,1.87766,17238.4,234.885,0.000631877,12856.1,62.4428,58.7643,585.977,13.4607,0.0356178,78.2471,80.0704,70.0007,163.49,169.321,80.3051,157.25,85.5281,152.824
2021-02-01 00:15:00.000,62.5549,7.78004,4.34911,0.974798,1.10151,0.182716,0.299566,0.205296,20.672,0.002464,1.87766,17223.3,235.603,0.000602825,12922.3,62.7552,58.9071,586.632,13.4607,0.00900269,78.2471,80.0566,69.9377,163.44,169.302,80.3055,157.271,85.5333,152.755
2021-02-01 00:16:00.000,62.5549,7.78004,4.34911,0.974798,1.10151,0.182716,0.299566,0.205296,20.672,0.002464,1.87766,17267.9,237.746,0.000602825,13065.7,63.1046,58.9966,587.143,13.4607,0.0206947,78.2101,80.0317,69.9643,163.404,169.315,80.2912,157.245,85.5236,152.673
2021-02-01 00:17:00.000,62.5549,7.78004,4.34911,0.974798,1.10151,0.182716,0.299566,0.205296,20.672,0.002464,1.87766,17221.3,237.828,0.000602825,13112.2,63.9429,59.1434,586.517,13.4607,0.0209846,78.1696,79.9884,70.0756,163.403,169.267,80.2411,157.242,85.5137,152.588
2021-02-01 00:18:00.000,62.6181,7.76838,4.32563,0.955396,1.09127,0.183407,0.300028,0.207544,20.7053,0.002401,1.84251,17232.1,241.009,0.000583739,13147.4,62.8272,59.3025,586.254,13.4598,0.0128593,78.125,79.9557,70.1277,163.419,169.189,80.209,157.206,85.4985,152.502
2021-02-01 00:19:00.000,62.6181,7.76838,4.32563,0.955396,1.09127,0.183407,0.300028,0.207544,20.7053,0.002401,1.84251,17326.6,242.546,0.000583739,13340.7,62.9579,59.2765,586.926,13.4598,0.0201836,78.1373,79.8996,70.1911,163.339,169.098,80.1716,157.184,85.4641,152.436
2021-02-01 00:20:00.000,62.6181,7.76838,4.32563,0.955396,1.09127,0.183407,0.300028,0.207544,20.7053,0.002401,1.84251,17243.5,243.234,0.000583739,13415.4,63.9701,59.4691,586.324,13.4598,0.000717163,78.0708,79.8581,70.3558,163.367,169.026,80.139,157.165,85.4193,152.362
2021-02-01 00:21:00.000,62.6181,7.76838,4.32563,0.955396,1.09127,0.183407,0.300028,0.207544,20.7053,0.002401,1.84251,17225.3,244.599,0.000569653,13497.1,63.1975,59.4108,586.443,13.4598,0.0206947,78.0303,79.817,70.4139,163.304,169.006,80.0999,157.166,85.3708,152.279
2021-02-01 00:22:00.000,62.5372,7.7917,4.34612,0.962235,1.09228,0.181531,0.296468,0.206887,20.7191,0.002428,1.86399,17260.9,246.114,0.000569653,13495.9,63.9123,59.4048,587.048,13.4598,-0.00147247,78.0028,79.7832,70.522,163.28,168.97,80.0645,157.174,85.2777,152.239
2021-02-01 00:23:00.000,62.5372,7.7917,4.34612,0.962235,1.09228,0.181531,0.296468,0.206887,20.7191,0.002428,1.86399,17264.4,247.705,0.000569653,13593.5,64.3137,59.4359,586.736,13.4097,0.00553894,77.9568,79.7619,70.5826,163.247,168.942,80.0445,157.15,85.2507,152.179
2021-02-01 00:24:00.000,62.5372,7.7917,4.34612,0.962235,1.09228,0.181531,0.296468,0.206887,20.7191,0.002428,1.86399,17272.2,248.32,0.000560908,13685.5,64.2203,59.5589,587.519,13.4097,0.0127144,77.9327,79.735,70.6528,163.197,168.898,80.0157,157.142,85.1673,152.121
2021-02-01 00:25:00.000,62.5372,7.7917,4.34612,0.962235,1.09228,0.181531,0.296468,0.206887,20.7191,0.002428,1.86399,17267.2,249.891,0.000560908,13670.9,64.4706,59.6104,587.752,13.4097,-0.0105438,77.9056,79.7184,70.7669,163.186,168.86,79.9986,157.159,85.1329,152.084
2021-02-01 00:26:00.000,62.5525,7.76816,4.35596,0.962149,1.09573,0.182602,0.299301,0.205911,20.7115,0.002427,1.86377,17286.3,249.579,0.000560908,13704.4,64.4302,59.5347,588.046,13.4097,0.00412369,77.9236,79.6965,70.924,163.168,168.823,79.9672,157.165,85.0996,152.042
2021-02-01 00:27:00.000,62.5525,7.76816,4.35596,0.962149,1.09573,0.182602,0.299301,0.205911,20.7115,0.002427,1.86377,17282.7,249.198,0.000560028,13704.7,64.1582,59.2849,588.18,13.4097,0.00201416,77.8687,79.6877,71.0719,163.148,168.788,79.9547,157.166,85.0348,152.053
2021-02-01 00:28:00.000,62.5525,7.76816,4.35596,0.962149,1.09573,0.182602,0.299301,0.205911,20.7115,0.002427,1.86377,17285.4,248.959,0.000560028,13677.5,63.6217,59.2612,588.021,13.4097,-0.0173302,77.8683,79.652,71.2549,163.165,168.768,79.9369,157.15,85.0257,152.058
2021-02-01 00:29:00.000,62.5525,7.76816,4.35596,0.962149,1.09573,0.182602,0.299301,0.205911,20.7115,0.002427,1.86377,17254.1,248.791,0.000560028,13664,63.6046,59.1237,588.396,13.4097,-0.0139656,77.866,79.6246,71.4105,163.177,168.736,79.9044,157.138,84.9583,152.089
2021-02-01 00:30:00.000,62.5433,7.78829,4.36035,0.966136,1.09712,0.182224,0.297078,0.205748,20.7038,0.00271,1.85326,17314.9,248.291,0.000570738,13601.7,63.8973,58.8887,588.264,13.4097,-0.0148621,77.8109,79.6354,71.5556,163.181,168.727,79.9026,157.143,84.9651,152.153
2021-02-01 00:31:00.000,62.5433,7.78829,4.36035,0.966136,1.09712,0.182224,0.297078,0.205748,20.7038,0.00271,1.85326,17268.5,248.133,0.000570738,13549.7,63.9633,58.7878,588.588,13.4097,0.0148926,77.8381,79.594,71.704,163.188,168.695,79.8787,157.15,84.9264,152.173
2021-02-01 00:32:00.000,62.5433,7.78829,4.36035,0.966136,1.09712,0.182224,0.297078,0.205748,20.7038,0.00271,1.85326,17294.4,246.974,0.000570738,13453.1,63.3794,58.5789,587.924,13.4097,0.0142593,77.8092,79.6101,71.7974,163.23,168.705,79.8441,157.131,84.9105,152.212
2021-02-01 00:33:00.000,62.5433,7.78829,4.36035,0.966136,1.09712,0.182224,0.297078,0.205748,20.7038,0.00271,1.85326,17274.7,246.489,0.000587775,13419.2,62.8627,58.3698,588.441,13.4097,-0.012291,77.8146,79.5958,71.8378,163.202,168.725,79.8504,157.141,84.8922,152.293
2021-02-01 00:34:00.000,62.5788,7.78351,4.35962,0.966105,1.10517,0.18196,0.299166,0.204981,20.677,0.002462,1.84126,17288.5,245.809,0.000587775,13309.5,63.4923,58.0949,588.057,13.4097,0.00087738,77.8107,79.5682,71.9544,163.17,168.703,79.8611,157.142,84.8601,152.343
2021-02-01 00:35:00.000,62.5788,7.78351,4.35962,0.966105,1.10517,0.18196,0.299166,0.204981,20.677,0.002462,1.84126,17280.4,246.247,0.000587775,13158.8,62.9815,57.9406,587.391,13.4097,-0.0224838,77.7885,79.5649,72.0562,163.202,168.738,79.8254,157.15,84.9133,152.395
2021-02-01 00:36:00.000,62.5788,7.78351,4.35962,0.966105,1.10517,0.18196,0.299166,0.204981,20.677,0.002462,1.84126,17252.5,244.207,0.000599274,13146.4,63.2572,57.7695,587.595,13.4097,-0.0205498,77.8082,79.5632,72.1035,163.293,168.768,79.8482,157.145,84.9334,152.456
2021-02-01 00:37:00.000,62.5788,7.78351,4.35962,0.966105,1.10517,0.18196,0.299166,0.204981,20.677,0.002462,1.84126,17262.7,244.383,0.000599274,13042.4,62.2459,57.5753,587.559,13.5678,-0.050869,77.8307,79.5754,72.0847,163.18,168.788,79.8296,157.195,84.9818,152.551
2021-02-01 00:38:00.000,62.5883,7.78477,4.36,0.96977,1.1002,0.183797,0.299658,0.205234,20.6801,0.002468,1.8257,17278.3,243.72,0.000599274,12974.7,62.2981,57.4149,588.135,13.5678,-0.0242386,77.8399,79.5725,72.187,163.293,168.878,79.8784,157.208,85.0334,152.587
2021-02-01 00:39:00.000,62.5883,7.78477,4.36,0.96977,1.1002,0.183797,0.299658,0.205234,20.6801,0.002468,1.8257,17306.6,243.163,0.000614224,12884,62.3612,57.3141,588.522,13.5678,-0.0148888,77.8526,79.6058,72.1539,163.394,168.935,79.9004,157.227,85.1168,152.678
2021-02-01 00:40:00.000,62.5883,7.78477,4.36,0.96977,1.1002,0.183797,0.299658,0.205234,20.6801,0.002468,1.8257,17298,241.467,0.000614224,12841.7,62.2319,57.2654,588.143,13.5678,-0.03125,77.8656,79.6423,72.2445,163.422,169.004,79.9091,157.256,85.1881,152.735
2021-02-01 00:41:00.000,62.5883,7.78477,4.36,0.96977,1.1002,0.183797,0.299658,0.205234,20.6801,0.002468,1.8257,17336,241.701,0.000614224,12767.7,61.78,57.2741,589.092,13.5678,-0.0358353,77.9061,79.6604,72.3457,163.5,169.048,79.9348,157.273,85.2509,152.779
2021-02-01 00:42:00.000,62.5136,7.7937,4.35271,0.965416,1.10445,0.181574,0.297068,0.206628,20.738,0.00253,1.84429,17298.2,241.558,0.000626981,12738.9,61.7544,57.112,589.129,13.5678,-0.0234451,77.9297,79.6825,72.3625,163.455,169.11,79.9346,157.273,85.3143,152.83
2021-02-01 00:43:00.000,62.5136,7.7937,4.35271,0.965416,1.10445,0.181574,0.297068,0.206628,20.738,0.00253,1.84429,17260.4,240.149,0.000626981,12636.4,61.6882,57.0881,589.235,13.5678,-0.0235062,77.9773,79.705,72.4284,163.536,169.139,79.9532,157.273,85.3645,152.901
2021-02-01 00:44:00.000,62.5136,7.7937,4.35271,0.965416,1.10445,0.181574,0.297068,0.206628,20.738,0.00253,1.84429,17262.7,238.909,0.000626981,12518.1,62.0826,56.919,588.87,13.5678,-0.047863,77.9771,79.7367,72.4299,163.568,169.171,79.9891,157.306,85.4174,152.955
2021-02-01 00:45:00.000,62.5136,7.7937,4.35271,0.965416,1.10445,0.181574,0.297068,0.206628,20.738,0.00253,1.84429,17254.3,240.226,0.000639358,12443,62.2394,56.8036,589.799,13.5678,-0.0292206,78.0211,79.7287,72.4368,163.57,169.18,80.008,157.26,85.4647,153.007
2021-02-01 00:46:00.000,62.4438,7.78792,4.37939,0.973268,1.10684,0.180975,0.296431,0.205077,20.7686,0.002563,1.85508,17313.1,238.683,0.000639358,12441.9,61.5555,56.8861,588.995,13.5678,-0.0215302,78.0283,79.7579,72.4463,163.622,169.169,80.0581,157.33,85.5105,153.037
2021-02-01 00:47:00.000,62.4438,7.78792,4.37939,0.973268,1.10684,0.180975,0.296431,0.205077,20.7686,0.002563,1.85508,17343,239.46,0.000639358,12355.2,61.6918,56.7111,589.879,13.5678,-0.0265579,78.0621,79.7835,72.4445,163.63,169.184,80.0722,157.333,85.547,153.07
2021-02-01 00:48:00.000,62.4438,7.78792,4.37939,0.973268,1.10684,0.180975,0.296431,0.205077,20.7686,0.002563,1.85508,17243,237.598,0.000636827,12342.8,61.6454,56.7644,589.673,13.5678,-0.00597382,78.0704,79.7947,72.4002,163.657,169.205,80.0689,157.333,85.568,153.095
2021-02-01 00:49:00.000,62.4438,7.78792,4.37939,0.973268,1.10684,0.180975,0.296431,0.205077,20.7686,0.002563,1.85508,17289.5,237.766,0.000636827,12272.9,60.9167,56.7893,589.754,13.5678,-0.00471497,78.1015,79.7973,72.4071,163.692,169.21,80.0898,157.317,85.6143,153.16
2021-02-01 00:50:00.000,62.4486,7.77539,4.35909,0.97442,1.11135,0.181406,0.298529,0.204549,20.7741,0.002482,1.87007,17277,238.641,0.000636827,12259.5,61.5795,56.8465,589.542,13.5678,0.00886917,78.1013,79.8079,72.3964,163.713,169.212,80.123,157.301,85.6208,153.173
2021-02-01 00:51:00.000,62.4486,7.77539,4.35909,0.97442,1.11135,0.181406,0.298529,0.204549,20.7741,0.002482,1.87007,17304.7,237.78,0.000629892,12233.8,61.2419,56.8736,588.551,13.5297,-0.00634384,78.1086,79.8403,72.3584,163.751,169.243,80.1202,157.288,85.6704,153.182
2021-02-01 00:52:00.000,62.4486,7.77539,4.35909,0.97442,1.11135,0.181406,0.298529,0.204549,20.7741,0.002482,1.87007,17301.2,237.678,0.000629892,12224.2,61.1575,56.8219,588.63,13.5297,0.0216713,78.125,79.8427,72.2949,163.715,169.186,80.1091,157.272,85.6853,153.199
2021-02-01 00:53:00.000,62.4486,7.77539,4.35909,0.97442,1.11135,0.181406,0.298529,0.204549,20.7741,0.002482,1.87007,17254.8,237.444,0.000629892,12222.1,61.431,56.9839,589.051,13.5297,0.0149231,78.1465,79.8639,72.2713,163.709,169.136,80.133,157.257,85.7152,153.197
2021-02-01 00:54:00.000,62.5078,7.77399,4.35448,0.967322,1.10072,0.183332,0.299153,0.205474,20.7509,0.002428,1.85442,17237.3,236.932,0.000621875,12144.2,60.9798,57.0172,587.712,13.5297,0.0131569,78.1494,79.8522,72.2523,163.712,169.152,80.1227,157.243,85.7329,153.185
2021-02-01 00:55:00.000,62.5078,7.77399,4.35448,0.967322,1.10072,0.183332,0.299153,0.205474,20.7509,0.002428,1.85442,17284,237.82,0.000621875,12180.4,61.1526,57.0105,586.612,13.5291,-0.000572205,78.1434,79.8672,72.2674,163.742,169.169,80.1398,157.211,85.7593,153.189
2021-02-01 00:56:00.000,62.5078,7.77399,4.35448,0.967322,1.10072,0.183332,0.299153,0.205474,20.7509,0.002428,1.85442,17251.2,237.954,0.000621875,12197.7,61.463,57.1074,586.312,13.5297,-0.0282249,78.1544,79.8544,72.2615,163.768,169.133,80.145,157.186,85.8065,153.176
2021-02-01 00:57:00.000,62.5078,7.77399,4.35448,0.967322,1.10072,0.183332,0.299153,0.205474,20.7509,0.002428,1.85442,17305.9,235.803,0.000607929,12124.3,61.2707,57.0836,585.296,13.5297,-0.00520706,78.1751,79.8746,72.1826,163.788,169.148,80.1475,157.184,85.8001,153.167
2021-02-01 00:58:00.000,62.5826,7.76908,4.31762,0.960653,1.09429,0.182047,0.297117,0.207857,20.7303,0.002508,1.8559,17243.4,237.577,0.000607929,12158.6,61.7839,57.2198,584.17,13.5297,-0.0244522,78.1865,79.8849,72.1224,163.818,169.17,80.1283,157.185,85.7838,153.139
2021-02-01 00:59:00.000,62.5826,7.76908,4.31762,0.960653,1.09429,0.182047,0.297117,0.207857,20.7303,0.002508,1.8559,17310.4,235.597,0.000607929,12207,61.4944,57.4933,584.049,13.5297,-0.0320549,78.2169,79.9065,71.9526,163.811,169.185,80.179,157.208,85.7766,153.109
2021-02-01 01:00:00.000,62.5826,7.76908,4.31762,0.960653,1.09429,0.182047,0.297117,0.207857,20.7303,0.002508,1.8559,17228.2,236.169,0.000592359,12331.3,61.7737,57.4607,583.176,13.5297,-0.00101089,78.2223,79.9416,71.7823,163.805,169.244,80.1922,157.196,85.7617,153.121
2021-02-01 01:01:00.000,62.5826,7.76908,4.31762,0.960653,1.09429,0.182047,0.297117,0.207857,20.7303,0.002508,1.8559,17262.8,235.28,0.000592359,12385.9,61.809,57.7261,583.156,13.5297,-0.0371323,78.2334,79.946,71.6548,163.79,169.262,80.2173,157.215,85.7516,153.071
2021-02-01 01:02:00.000,62.6348,7.76452,4.32213,0.952548,1.08434,0.180939,0.294884,0.209113,20.6943,0.002533,1.85984,17242.1,235.532,0.000592359,12399,62.5731,57.8743,583.184,13.5297,-0.038517,78.2711,79.9552,71.5132,163.806,169.282,80.2228,157.226,85.7539,153.041
2021-02-01 01:03:00.000,62.6348,7.76452,4.32213,0.952548,1.08434,0.180939,0.294884,0.209113,20.6943,0.002533,1.85984,17252.8,235.445,0.000573687,12550.3,62.0841,57.9678,584.052,13.5297,-0.0585098,78.2586,80.0168,71.4214,163.806,169.356,80.2318,157.227,85.7368,153.017
2021-02-01 01:04:00.000,62.6348,7.76452,4.32213,0.952548,1.08434,0.180939,0.294884,0.209113,20.6943,0.002533,1.85984,17260.3,235.607,0.000573687,12494.3,62.7207,58.0897,583.769,13.5297,-0.0328827,78.3197,80.0451,71.2867,163.847,169.372,80.2845,157.269,85.6758,152.973
2021-02-01 01:05:00.000,62.6348,7.76452,4.32213,0.952548,1.08434,0.180939,0.294884,0.209113,20.6943,0.002533,1.85984,17226.6,235.172,0.000573687,12630.8,63.2625,58.2643,583.918,13.447,-0.0596275,78.3442,80.0606,71.0667,163.792,169.418,80.3061,157.31,85.6306,152.915
2021-02-01 01:06:00.000,62.5778,7.77943,4.32595,0.963858,1.09687,0.179528,0.294198,0.207144,20.7202,0.002634,1.85241,17267.5,236.204,0.00055733,12727.9,62.5225,58.3309,584.649,13.447,-0.0740204,78.3579,80.0927,70.9495,163.806,169.408,80.3501,157.318,85.5836,152.869
2021-02-01 01:07:00.000,62.5778,7.77943,4.32595,0.963858,1.09687,0.179528,0.294198,0.207144,20.7202,0.002634,1.85241,17326.8,235.391,0.00055733,12741,62.6493,58.2977,585.227,13.447,-0.0644531,78.3711,80.1154,70.8291,163.895,169.463,80.3467,157.327,85.5579,152.854
2021-02-01 01:08:00.000,62.5778,7.77943,4.32595,0.963858,1.09687,0.179528,0.294198,0.207144,20.7202,0.002634,1.85241,17257.9,234.463,0.00055733,12744.3,62.9493,58.3838,585.053,13.447,-0.0332718,78.3445,80.1161,70.787,163.939,169.466,80.3782,157.327,85.5193,152.802
2021-02-01 01:09:00.000,62.5778,7.77943,4.32595,0.963858,1.09687,0.179528,0.294198,0.207144,20.7202,0.002634,1.85241,17258.3,234.641,0.000537516,12764.8,62.5029,58.4135,585.064,13.4479,-0.022995,78.3782,80.1141,70.8067,163.971,169.447,80.3833,157.303,85.4619,152.758
2021-02-01 01:10:00.000,62.5324,7.75772,4.32359,0.955469,1.0918,0.181385,0.295902,0.207062,20.7836,0.002822,1.86816,17290.6,235.192,0.000537516,12877.3,62.8687,58.5214,584.359,13.447,-0.0601273,78.32,80.0727,70.8148,163.953,169.449,80.3667,157.261,85.3939,152.719
2021-02-01 01:11:00.000,62.5324,7.75772,4.32359,0.955469,1.0918,0.181385,0.295902,0.207062,20.7836,0.002822,1.86816,17266.1,234.295,0.000537516,12896.5,62.9997,58.5939,585.246,13.447,-0.0194817,78.311,80.0755,70.7839,163.93,169.44,80.3413,157.258,85.3359,152.723
2021-02-01 01:12:00.000,62.5324,7.75772,4.32359,0.955469,1.0918,0.181385,0.295902,0.207062,20.7836,0.002822,1.86816,17264.4,233.301,0.000520347,13010.7,62.7664,58.6089,585.683,13.447,-0.00304413,78.2959,80.0803,70.7528,163.917,169.373,80.3032,157.273,85.258,152.671
2021-02-01 01:13:00.000,62.5324,7.75772,4.32359,0.955469,1.0918,0.181385,0.295902,0.207062,20.7836,0.002822,1.86816,17292.5,233.046,0.000520347,13009.1,62.6305,58.7237,585.3,13.447,-0.0215073,78.2916,80.0598,70.7383,163.911,169.328,80.2972,157.252,85.2387,152.641
2021-02-01 01:14:00.000,62.5647,7.76244,4.31357,0.959898,1.09101,0.179566,0.292779,0.208284,20.7538,0.002558,1.87146,17268.2,233.978,0.000520347,13046.1,63.453,58.7947,585.219,13.447,-0.0177765,78.265,80.0481,70.6926,163.911,169.302,80.2885,157.242,85.2347,152.62
2021-02-01 01:15:00.000,62.5647,7.76244,4.31357,0.959898,1.09101,0.179566,0.292779,0.208284,20.7538,0.002558,1.87146,17329.1,233.328,0.000507765,13104.8,63.996,58.9374,585.504,13.447,-0.019474,78.2427,80.0445,70.6552,163.916,169.269,80.2567,157.232,85.2056,152.586
2021-02-01 01:16:00.000,62.5647,7.76244,4.31357,0.959898,1.09101,0.179566,0.292779,0.208284,20.7538,0.002558,1.87146,17279.7,233.533,0.000507765,13173.2,63.5109,58.921,585.724,13.447,-0.0545311,78.1982,80.0121,70.5773,163.916,169.26,80.2579,157.234,85.2115,152.591
2021-02-01 01:17:00.000,62.5647,7.76244,4.31357,0.959898,1.09101,0.179566,0.292779,0.208284,20.7538,0.002558,1.87146,17291.9,233.098,0.000507765,13169.1,63.2139,58.9004,584.374,13.447,-0.0217247,78.1987,79.9806,70.5508,163.879,169.23,80.2362,157.227,85.1886,152.589
2021-02-01 01:18:00.000,62.5788,7.75801,4.33327,0.962295,1.09643,0.180088,0.295752,0.206571,20.7262,0.00254,1.85997,17286.6,232.39,0.000487763,13239.8,63.3863,59.0657,584.339,13.447,-0.0280228,78.1668,79.9851,70.5712,163.909,169.225,80.2184,157.229,85.2071,152.558
2021-02-01 01:19:00.000,62.5788,7.75801,4.33327,0.962295,1.09643,0.180088,0.295752,0.206571,20.7262,0.00254,1.85997,17253.3,232.944,0.000487763,13348.3,63.597,59.0792,585.008,13.4097,-0.0403137,78.1693,79.9999,70.5247,163.898,169.212,80.2232,157.247,85.1674,152.544
2021-02-01 01:20:00.000,62.5788,7.75801,4.33327,0.962295,1.09643,0.180088,0.295752,0.206571,20.7262,0.00254,1.85997,17247.5,232.077,0.000487763,13372.9,63.5614,58.9462,584.207,13.4097,0.00767136,78.128,79.9796,70.5127,163.842,169.207,80.2287,157.257,85.1784,152.631
2021-02-01 01:21:00.000,62.5788,7.75801,4.33327,0.962295,1.09643,0.180088,0.295752,0.206571,20.7262,0.00254,1.85997,17246.4,232.355,0.000477863,13399,63.5715,59.0643,584.28,13.4088,-0.0178185,78.1124,79.958,70.4783,163.806,169.192,80.2004,157.242,85.176,152.545
2021-02-01 01:22:00.000,62.5429,7.75683,4.31834,0.965018,1.09391,0.180392,0.296399,0.206011,20.7745,0.002482,1.86323,17289.8,229.157,0.000477863,13410.9,63.7174,58.9192,584.168,13.4088,-0.0234871,78.0671,79.9466,70.5455,163.795,169.191,80.1864,157.234,85.1848,152.535
2021-02-01 01:23:00.000,62.5429,7.75683,4.31834,0.965018,1.09391,0.180392,0.296399,0.206011,20.7745,0.002482,1.86323,17227.3,228.692,0.000477863,13511.6,63.2177,59.1065,583.08,13.4097,-0.030304,78.0546,79.9308,70.5597,163.806,169.167,80.1703,157.238,85.1809,152.564
2021-02-01 01:24:00.000,62.5429,7.75683,4.31834,0.965018,1.09391,0.180392,0.296399,0.206011,20.7745,0.002482,1.86323,17228.1,230.208,0.00046809,13415.1,62.6799,58.7618,582.215,13.4097,-0.00308609,78.0031,79.8929,70.6541,163.853,169.182,80.121,157.235,85.1853,152.591
2021-02-01 01:25:00.000,62.5429,7.75683,4.31834,0.965018,1.09391,0.180392,0.296399,0.206011,20.7745,0.002482,1.86323,17309.9,230.161,0.00046809,13375.6,62.465,58.6659,581.036,13.4088,-0.0281754,77.9715,79.8602,70.7491,163.859,169.17,80.0723,157.243,85.1593,152.624
2021-02-01 01:26:00.000,62.506,7.75595,4.33009,0.960801,1.09605,0.1814,0.298288,0.206166,20.7708,0.002527,1.89193,17274,229.453,0.00046809,13259.1,62.7765,58.5278,581.884,13.4097,-0.041935,77.9312,79.8157,70.7757,163.879,169.153,80.0375,157.242,85.1934,152.655
2021-02-01 01:27:00.000,62.506,7.75595,4.33009,0.960801,1.09605,0.1814,0.298288,0.206166,20.7708,0.002527,1.89193,17258.5,230.446,0.000466309,13258.4,62.9682,58.4482,581.788,13.4088,-0.0162926,77.8824,79.7799,70.7702,163.898,169.154,79.9953,157.258,85.238,152.684
2021-02-01 01:28:00.000,62.506,7.75595,4.33009,0.960801,1.09605,0.1814,0.298288,0.206166,20.7708,0.002527,1.89193,17258.9,231.137,0.000466309,13187.4,62.2514,58.3813,581.732,13.4097,-0.0212555,77.8808,79.7569,70.7574,163.916,169.171,79.9634,157.272,85.2666,152.702
